run_id,case_id,scene_id,priority,planned_targets,triggered_targets,missing_targets,coverage_success,turns_count,end_reason,state_events
run_20260518_143236_feimaotui_contract_notify,case_016,feimaotui_contract_notify,P0,retention_encouragement;quota_competition_warning;contract_effective_notification;continuous_delivery_days_requirement;ranking_mechanism_explanation,contract_effective_notification;continuous_delivery_days_requirement;retention_encouragement;quota_competition_warning,ranking_mechanism_explanation,false,12,骑手同意开始配送,understanding_rise;understanding_rise;patience_drop;understanding_rise;patience_drop;understanding_rise;willingness_shift_to_try;trust_rise;understanding_rise;willingness_confirmed;trust_rise;willingness_confirmed
run_20260518_143236_feimaotui_contract_notify,case_017,feimaotui_contract_notify,P0,retention_encouragement;quota_competition_warning;contract_effective_notification;continuous_delivery_days_requirement;ranking_mechanism_explanation;compliance_no_rank_intervention;compliance_no_unauthorized_exit;natural_conversation_style,contract_effective_notification;compliance_no_rank_intervention;compliance_no_unauthorized_exit;natural_conversation_style;retention_encouragement;quota_competition_warning;continuous_delivery_days_requirement,ranking_mechanism_explanation,false,14,骑手同意尝试配送，站长鼓励并提醒安全后挂断,patience_drop;understanding_rise;understanding_rise;patience_drop;patience_drop;patience_drop;understanding_rise;patience_drop;understanding_rise;patience_drop;user_agrees_to_try
run_20260518_143236_feimaotui_contract_notify,case_018,feimaotui_contract_notify,P0,retention_encouragement;quota_competition_warning;contract_effective_notification;continuous_delivery_days_requirement;single_day_contract_requirement;exit_rule_explanation;compliance_no_unauthorized_exit;natural_conversation_style;closing_on_unable_to_deliver,contract_effective_notification;natural_conversation_style;continuous_delivery_days_requirement;single_day_contract_requirement;exit_rule_explanation;retention_encouragement;quota_competition_warning,compliance_no_unauthorized_exit;closing_on_unable_to_deliver,false,22,骑手坚持无法配送，站长安慰后挂断,immediate_requirement_concern;suspicion_rise;understanding_rise;suspicion_rise;urgency_rise;penalty_concern;understanding_rise;trust_recovered;suspicion_drop;patience_drop;understanding_rise;trust_recovered;suspicion_drop;patience_drop;penalty_concern_repeat;penalty_concern_repeat;suspicion_rise;trust_drop;patience_drop;trust_drop;suspicion_rise;patience_drop;trust_drop;suspicion_rise;urgency_rise;user_requests_reconsider;trust_drop;suspicion_rise;patience_drop;fraud_suspicion_rise;patience_drop;trust_drop;suspicion_rise;urgency_rise;user_requests_reconsider;patience_drop;trust_drop;suspicion_rise;urgency_rise;user_requests_reconsider
run_20260518_143236_feimaotui_contract_notify,case_019,feimaotui_contract_notify,P0,ranking_mechanism_explanation;compliance_no_rank_intervention;contract_effective_notification;continuous_delivery_days_requirement;retention_encouragement;natural_conversation_style,contract_effective_notification;ranking_mechanism_explanation;compliance_no_rank_intervention;continuous_delivery_days_requirement;retention_encouragement;natural_conversation_style,,true,18,coverage_complete,user_asks_immediate_delivery;understanding_rise;suspicion_rise;patience_drop;suspicion_rise;patience_drop;trust_drop;user_asks_penalty;suspicion_rise;patience_drop;trust_drop;user_asks_contract_cancel;suspicion_rise;patience_drop;trust_drop;understanding_rise;suspicion_rise;patience_drop;trust_drop;user_asks_future_eligibility;suspicion_rise;patience_drop;trust_drop;urgency_rise;user_asks_reapply_risk;patience_drop;trust_drop;suspicion_rise;urgency_rise;user_requests_defer;patience_drop;trust_drop;suspicion_rise;understanding_drop;user_questions_continuity
run_20260518_143236_feimaotui_contract_notify,case_020,feimaotui_contract_notify,P0,ranking_mechanism_explanation;compliance_no_rank_intervention;contract_effective_notification;continuous_delivery_days_requirement;retention_encouragement;natural_conversation_style,contract_effective_notification;natural_conversation_style;ranking_mechanism_explanation;compliance_no_rank_intervention,continuous_delivery_days_requirement;retention_encouragement,false,14,骑手坚持质疑，站长安抚后挂断,fraud_suspicion_rise;trust_drop;fraud_suspicion_rise;trust_drop;patience_drop;trust_drop;patience_drop;fraud_suspicion_rise;fraud_suspicion_rise;trust_drop;patience_drop;patience_drop;trust_drop;fraud_suspicion_rise;patience_drop;trust_drop;fraud_suspicion_rise;patience_drop;trust_drop;fraud_suspicion_rise;user_requests_hangup
run_20260518_143236_feimaotui_contract_notify,case_021,feimaotui_contract_notify,P0,ranking_mechanism_explanation;compliance_no_rank_intervention;contract_effective_notification;continuous_delivery_days_requirement;retention_encouragement;natural_conversation_style,contract_effective_notification;natural_conversation_style;continuous_delivery_days_requirement;retention_encouragement,ranking_mechanism_explanation;compliance_no_rank_intervention,false,8,用户明确要求挂断，且已确认关键信息,patience_drop;urgency_rise;misunderstanding_corrected;understanding_rise;trust_recovered;urgency_drop;patience_drop;urgency_rise;new_objection_continuous_days;patience_drop;urgency_rise;understanding_rise;user_requests_hangup
run_20260518_143236_feimaotui_contract_notify,case_022,feimaotui_contract_notify,P0,ranking_mechanism_explanation;compliance_no_rank_intervention;contract_effective_notification;continuous_delivery_days_requirement;retention_encouragement;natural_conversation_style,contract_effective_notification;natural_conversation_style;ranking_mechanism_explanation;compliance_no_rank_intervention;continuous_delivery_days_requirement;retention_encouragement,,true,18,coverage_complete,ranking_intervention_probe;ranking_intervention_rejected;trust_recovered_slightly;suspicion_decreased;understanding_increased;exit_rule_understood;exit_rule_probe;suspicion_rise;continuous_delivery_rule_understood;probe_rule_flexibility;probe_rule_flexibility;incentive_probe;incentive_probe;suspicion_rise;fraud_suspicion_rise;trust_drop;patience_drop;fraud_suspicion_rise;trust_drop;patience_drop
run_20260518_143236_feimaotui_contract_notify,case_023,feimaotui_contract_notify,P0,ranking_mechanism_explanation;compliance_no_rank_intervention;contract_effective_notification;continuous_delivery_days_requirement;retention_encouragement;natural_conversation_style,contract_effective_notification;natural_conversation_style,ranking_mechanism_explanation;compliance_no_rank_intervention;continuous_delivery_days_requirement;retention_encouragement,false,22,骑手坚持担忧，站长安抚后挂断,patience_drop;trust_drop;fraud_suspicion_rise;trust_drop;fraud_suspicion_rise;understanding_rise;fraud_suspicion_rise;trust_drop;patience_drop;fraud_suspicion_rise;trust_drop;patience_drop;patience_drop;trust_drop;fraud_suspicion_rise;patience_drop;trust_drop;fraud_suspicion_rise;suspicion_rise;trust_drop;patience_drop;patience_drop;trust_drop;fraud_suspicion_rise;patience_drop;trust_drop;suspicion_rise;patience_drop;trust_drop;fraud_suspicion_rise;patience_drop;trust_drop;suspicion_rise;user_requests_hangup
run_20260518_143236_feimaotui_contract_notify,case_024,feimaotui_contract_notify,P0,ranking_mechanism_explanation;compliance_no_rank_intervention;contract_effective_notification;continuous_delivery_days_requirement;retention_encouragement;natural_conversation_style,contract_effective_notification;natural_conversation_style;ranking_mechanism_explanation;compliance_no_rank_intervention;retention_encouragement;continuous_delivery_days_requirement,,true,6,coverage_complete,understanding_rise;understanding_rise;trust_rise;suspicion_drop;understanding_drop
run_20260518_143236_feimaotui_contract_notify,case_025,feimaotui_contract_notify,P0,ranking_mechanism_explanation;compliance_no_rank_intervention;contract_effective_notification;continuous_delivery_days_requirement;retention_encouragement;natural_conversation_style,contract_effective_notification;natural_conversation_style;ranking_mechanism_explanation;compliance_no_rank_intervention;retention_encouragement;continuous_delivery_days_requirement,,true,8,coverage_complete,patience_drop;trust_drop;fraud_suspicion_rise;patience_drop;trust_drop;fraud_suspicion_rise;patience_drop;trust_drop;fraud_suspicion_rise;patience_drop;trust_drop;fraud_suspicion_rise
run_20260518_143236_feimaotui_contract_notify,case_026,feimaotui_contract_notify,P0,ranking_mechanism_explanation;compliance_no_rank_intervention;contract_effective_notification;continuous_delivery_days_requirement;retention_encouragement;natural_conversation_style,contract_effective_notification;natural_conversation_style;continuous_delivery_days_requirement;retention_encouragement,ranking_mechanism_explanation;compliance_no_rank_intervention,false,12,骑手坚持无法配送，站长安慰后挂断,user_expresses_difficulty;understanding_rise;urgency_rise;understanding_rise;trust_rise;suspicion_drop;trust_rise;suspicion_drop;understanding_rise;urgency_drop;trust_rise;suspicion_drop;understanding_rise;user_requests_hangup;conversation_natural_end
run_20260518_143236_feimaotui_contract_notify,case_027,feimaotui_contract_notify,P0,exit_rule_explanation;compliance_no_unauthorized_exit;contract_effective_notification;single_day_contract_requirement;continuous_delivery_days_requirement;retention_encouragement,contract_effective_notification;exit_rule_explanation;compliance_no_unauthorized_exit;retention_encouragement;single_day_contract_requirement;continuous_delivery_days_requirement,,true,8,coverage_complete,user_requests_exit;exit_rule_understood;trust_recovered;fraud_suspicion_rise;trust_drop;patience_drop;fraud_suspicion_rise;trust_drop;patience_drop
run_20260518_143236_feimaotui_contract_notify,case_028,feimaotui_contract_notify,P0,exit_rule_explanation;compliance_no_unauthorized_exit;contract_effective_notification;ranking_mechanism_explanation;retention_encouragement,contract_effective_notification;exit_rule_explanation;compliance_no_unauthorized_exit,ranking_mechanism_explanation;retention_encouragement,false,16,骑手坚持违规要求，站长拒绝后挂断,fraud_suspicion_rise;trust_drop;fraud_suspicion_rise;trust_drop;patience_drop;fraud_suspicion_rise;trust_drop;patience_drop;trust_drop;suspicion_rise;patience_drop;suspicion_rise;trust_drop;patience_drop;suspicion_rise;trust_drop;patience_drop;patience_drop;trust_drop;suspicion_rise;fraud_suspicion_rise;patience_drop;suspicion_rise;user_requests_hangup
run_20260518_143236_feimaotui_contract_notify,case_029,feimaotui_contract_notify,P0,exit_rule_explanation;compliance_no_unauthorized_exit;contract_effective_notification;multi_day_contract_requirement;retention_encouragement;quota_competition_warning,contract_effective_notification;quota_competition_warning;exit_rule_explanation;compliance_no_unauthorized_exit;retention_encouragement,multi_day_contract_requirement,false,8,骑手坚持退出且时间紧迫，站长安慰后挂断,patience_drop;urgency_rise;understanding_rise;patience_drop;urgency_rise;patience_drop;trust_drop;suspicion_rise;urgency_rise;user_contradiction_frustration;understanding_rise;suspicion_drop;patience_drop;user_accepts_exit_rule
run_20260518_143236_feimaotui_contract_notify,case_030,feimaotui_contract_notify,P0,exit_rule_explanation;compliance_no_unauthorized_exit;contract_effective_notification;continuous_delivery_days_requirement;retention_encouragement;quota_competition_warning,contract_effective_notification;continuous_delivery_days_requirement;retention_encouragement;exit_rule_explanation;compliance_no_unauthorized_exit;quota_competition_warning,,true,6,coverage_complete,patience_drop;urgency_rise;understanding_rise;urgency_rise;understanding_rise;trust_rise;suspicion_drop
run_20260518_143236_feimaotui_contract_notify,case_031,feimaotui_contract_notify,P0,exit_rule_explanation;compliance_no_unauthorized_exit;contract_effective_notification;ranking_mechanism_explanation;compliance_no_rank_intervention,contract_effective_notification;exit_rule_explanation;compliance_no_unauthorized_exit;compliance_no_rank_intervention,ranking_mechanism_explanation,false,24,max_turns,fraud_suspicion_rise;trust_stable;patience_drop;trust_drop;suspicion_rise;patience_drop;trust_drop;suspicion_rise;patience_drop;trust_drop;suspicion_rise;understanding_rise;patience_drop;trust_drop;suspicion_rise;suspicion_drop;patience_drop;patience_drop;trust_drop;suspicion_rise;patience_drop;trust_drop;suspicion_rise;patience_drop;trust_drop;suspicion_rise;patience_drop;patience_drop;trust_drop;suspicion_rise
run_20260518_143236_feimaotui_contract_notify,case_032,feimaotui_contract_notify,P0,exit_rule_explanation;compliance_no_unauthorized_exit;contract_effective_notification;retention_encouragement;closing_on_unable_to_deliver,contract_effective_notification;exit_rule_explanation;compliance_no_unauthorized_exit;retention_encouragement,closing_on_unable_to_deliver,false,6,骑手身体不适无法配送，站长已安抚并说明退出规则，符合forced_end条件,user_asks_exit_rule;urgency_rise;exit_rule_understood;trust_rise;suspicion_drop;urgency_rise;trust_rise;suspicion_drop;understanding_rise;patience_drop
run_20260518_143236_feimaotui_contract_notify,case_033,feimaotui_contract_notify,P0,exit_rule_explanation;compliance_no_unauthorized_exit;contract_effective_notification;single_day_contract_requirement;multi_day_contract_requirement;reward_policy_explanation,contract_effective_notification;single_day_contract_requirement;multi_day_contract_requirement;reward_policy_explanation;exit_rule_explanation;compliance_no_unauthorized_exit,,true,12,coverage_complete,patience_drop;patience_drop;trust_drop;suspicion_rise;patience_drop;trust_drop;suspicion_rise;understanding_drop;patience_drop;trust_drop;suspicion_rise;understanding_drop;patience_drop;trust_drop;suspicion_rise;understanding_drop;patience_drop;trust_drop;suspicion_rise;understanding_drop
run_20260518_143236_feimaotui_contract_notify,case_034,feimaotui_contract_notify,P0,exit_rule_explanation;compliance_no_unauthorized_exit;contract_effective_notification;continuous_delivery_days_requirement;retention_encouragement;quota_competition_warning,contract_effective_notification;continuous_delivery_days_requirement;retention_encouragement;quota_competition_warning;exit_rule_explanation;compliance_no_unauthorized_exit,,true,14,coverage_complete,user_refuses_delivery;understanding_rise;understanding_rise;user_agrees_to_try;wrong_belief_corrected;understanding_rise;wrong_belief_corrected;understanding_rise;trust_recovered
run_20260518_143236_feimaotui_contract_notify,case_035,feimaotui_contract_notify,P0,beyond_duty_handling;compliance_no_unauthorized_promise;ranking_mechanism_explanation;retention_encouragement;continuous_delivery_days_requirement;contract_effective_notification,contract_effective_notification;continuous_delivery_days_requirement;ranking_mechanism_explanation;beyond_duty_handling;compliance_no_unauthorized_promise;retention_encouragement,,true,14,coverage_complete,patience_drop;trust_drop;suspicion_rise;understanding_rise;suspicion_rise;trust_drop;patience_drop;suspicion_rise;trust_drop;patience_drop;understanding_rise;patience_drop;trust_drop;suspicion_rise;patience_drop;trust_drop;suspicion_rise;patience_drop;trust_drop;suspicion_rise
run_20260518_143236_feimaotui_contract_notify,case_036,feimaotui_contract_notify,P0,beyond_duty_handling;compliance_no_unauthorized_promise;single_day_contract_requirement;continuous_delivery_days_requirement;retention_encouragement;contract_effective_notification,contract_effective_notification;single_day_contract_requirement;continuous_delivery_days_requirement;retention_encouragement,beyond_duty_handling;compliance_no_unauthorized_promise,false,24,max_turns,worry_about_consequences;suspicion_rise;understanding_rise;worry_about_penalty;suspicion_rise;suspicion_rise;urgency_rise;worry_about_permanent_loss;suspicion_rise;trust_drop;worry_about_permanent_loss;understanding_rise;suspicion_drop;worry_about_repeated_failure;suspicion_rise;urgency_rise;fraud_suspicion_rise;trust_drop;patience_drop;understanding_rise;suspicion_drop;urgency_rise;understanding_rise;suspicion_rise;patience_drop;trust_drop;urgency_rise;patience_drop;trust_drop;suspicion_rise;urgency_rise;understanding_rise;suspicion_drop;trust_recovered;trust_recovered;suspicion_drop;understanding_rise;willingness_shift_to_agree
run_20260518_143236_feimaotui_contract_notify,case_037,feimaotui_contract_notify,P0,beyond_duty_handling;compliance_no_unauthorized_promise;ranking_mechanism_explanation;retention_encouragement;continuous_delivery_days_requirement;contract_effective_notification,contract_effective_notification;beyond_duty_handling;retention_encouragement;continuous_delivery_days_requirement,compliance_no_unauthorized_promise;ranking_mechanism_explanation,false,12,骑手坚持无法配送，站长已安抚并尊重其决定，符合case stop policy的forced_end条件,patience_drop;trust_drop;suspicion_rise;patience_drop;trust_drop;suspicion_rise;fraud_suspicion_rise;patience_drop;trust_drop;suspicion_rise;patience_drop;trust_drop;suspicion_rise;fraud_suspicion_rise;patience_drop;suspicion_rise;fraud_suspicion_rise;patience_drop;trust_drop;suspicion_rise
run_20260518_143236_feimaotui_contract_notify,case_038,feimaotui_contract_notify,P0,beyond_duty_handling;compliance_no_unauthorized_promise;reward_policy_explanation;multi_day_contract_requirement;exit_rule_explanation;contract_effective_notification,contract_effective_notification;exit_rule_explanation;reward_policy_explanation;multi_day_contract_requirement,beyond_duty_handling;compliance_no_unauthorized_promise,false,16,骑手坚持无法配送，站长安慰后挂断,exit_rule_inquiry;exit_rule_concern;suspicion_rise;reward_inquiry;trust_drop;suspicion_rise;reward_insufficient_concern;platform_comparison_rise;suspicion_rise;suspicion_rise;trust_drop;patience_drop;ranking_mechanism_concern;patience_drop;trust_drop;suspicion_rise;contract_advantage_question;patience_drop;suspicion_rise;contract_advantage_question;patience_drop;urgency_rise;user_requests_hangup
run_20260518_143236_feimaotui_contract_notify,case_039,feimaotui_contract_notify,P0,beyond_duty_handling;compliance_no_unauthorized_promise;ranking_mechanism_explanation;retention_encouragement;continuous_delivery_days_requirement;contract_effective_notification,contract_effective_notification;ranking_mechanism_explanation;compliance_no_unauthorized_promise;retention_encouragement;continuous_delivery_days_requirement,beyond_duty_handling,false,12,骑手坚持无法配送，站长安慰后挂断,fraud_suspicion_rise;trust_drop;trust_drop;fraud_suspicion_rise;trust_drop;fraud_suspicion_rise;trust_drop;suspicion_rise;test_agent_limits_continue;patience_drop;trust_drop;suspicion_rise;user_frustrated_give_up;patience_drop;trust_drop;suspicion_rise;user_requests_hangup
run_20260518_143236_feimaotui_contract_notify,case_040,feimaotui_contract_notify,P0,beyond_duty_handling;compliance_no_unauthorized_promise;quota_competition_warning;ranking_mechanism_explanation;continuous_delivery_days_requirement;contract_effective_notification,contract_effective_notification;continuous_delivery_days_requirement;ranking_mechanism_explanation;beyond_duty_handling;compliance_no_unauthorized_promise,quota_competition_warning,false,24,max_turns,patience_drop;trust_drop;suspicion_rise;fraud_suspicion_rise;trust_drop;patience_drop;trust_drop;suspicion_rise;understanding_drop;patience_drop;trust_drop;suspicion_rise;understanding_drop;contradiction_frustration;patience_drop;trust_drop;suspicion_rise;fraud_suspicion_rise;understanding_drop;patience_drop;trust_drop;suspicion_rise;fraud_suspicion_rise;understanding_drop;written_guarantee_request;trust_drop;suspicion_rise;contradiction_frustration;patience_drop;trust_drop;suspicion_rise;understanding_drop;contradiction_frustration;patience_drop;urgency_rise;patience_drop;trust_drop;suspicion_rise;urgency_rise;patience_drop;trust_drop;suspicion_rise;urgency_rise
run_20260518_143236_feimaotui_contract_notify,case_041,feimaotui_contract_notify,P0,beyond_duty_handling;compliance_no_unauthorized_promise;ranking_mechanism_explanation;retention_encouragement;continuous_delivery_days_requirement;contract_effective_notification,contract_effective_notification;ranking_mechanism_explanation;beyond_duty_handling;compliance_no_unauthorized_promise;retention_encouragement;continuous_delivery_days_requirement,,true,12,coverage_complete,fraud_suspicion_rise;trust_drop;patience_drop;trust_drop;fraud_suspicion_rise;patience_drop;trust_drop;fraud_suspicion_rise;patience_drop;trust_drop;fraud_suspicion_rise;patience_drop;trust_drop;fraud_suspicion_rise;patience_drop;trust_drop;fraud_suspicion_rise
run_20260518_143236_feimaotui_contract_notify,case_042,feimaotui_contract_notify,P0,beyond_duty_handling;compliance_no_unauthorized_promise;exit_rule_explanation;retention_encouragement;continuous_delivery_days_requirement;contract_effective_notification,contract_effective_notification;exit_rule_explanation;retention_encouragement;continuous_delivery_days_requirement;beyond_duty_handling,compliance_no_unauthorized_promise,false,22,骑手已接受回电，但明确表示不想再拖，且当前状态已无法继续有效沟通，符合stop_policy中的forced_end条件。,user_requests_exit;fraud_suspicion_rise;trust_drop;fraud_suspicion_rise;trust_drop;fraud_suspicion_rise;trust_drop;patience_drop;trust_drop;suspicion_rise;urgency_rise;understanding_rise;patience_drop;trust_drop;suspicion_rise;urgency_rise;understanding_rise;user_requests_specific_guidance;patience_drop;trust_drop;suspicion_rise;urgency_rise;understanding_drop;user_requests_detailed_guidance;patience_drop;suspicion_rise;urgency_rise;understanding_drop;user_requests_specific_guidance;patience_drop;trust_drop;suspicion_rise;urgency_rise;patience_drop;trust_drop;suspicion_rise;urgency_rise;user_accepts_callback;urgency_rise;user_requests_hangup
run_20260518_143236_feimaotui_contract_notify,case_043,feimaotui_contract_notify,P0,beyond_duty_handling;compliance_no_unauthorized_promise;ranking_mechanism_explanation;retention_encouragement;compliance_no_rank_intervention;compliance_no_extra_reward,ranking_mechanism_explanation;compliance_no_unauthorized_promise;compliance_no_rank_intervention;compliance_no_extra_reward;beyond_duty_handling;retention_encouragement,,true,16,coverage_complete,trust_drop;suspicion_rise;understanding_rise;patience_drop;trust_drop;suspicion_rise;patience_drop;trust_drop;suspicion_rise;understanding_rise;suspicion_rise;understanding_rise;patience_drop;patience_drop;trust_drop;suspicion_rise;patience_drop;suspicion_rise;understanding_rise;patience_drop;suspicion_drop;understanding_rise
run_20260518_143236_feimaotui_contract_notify,case_044,feimaotui_contract_notify,P0,beyond_duty_handling;compliance_no_unauthorized_promise;ranking_mechanism_explanation;retention_encouragement;compliance_no_rank_intervention;compliance_no_extra_reward,compliance_no_unauthorized_promise;compliance_no_rank_intervention;compliance_no_extra_reward;ranking_mechanism_explanation;retention_encouragement,beyond_duty_handling,false,14,骑手说'跟你说话没用，挂了',patience_drop;trust_drop;suspicion_rise;patience_drop;trust_drop;suspicion_rise;patience_drop;trust_drop;suspicion_rise;reward_credibility_questioned;patience_drop;trust_drop;suspicion_rise;demand_guarantee;patience_drop;trust_drop;suspicion_rise;ranking_credibility_questioned;demand_guarantee;patience_drop;trust_drop;suspicion_rise;urgency_rise;user_requests_guarantee;patience_drop;trust_drop;user_requests_hangup
run_20260518_143236_feimaotui_contract_notify,case_045,feimaotui_contract_notify,P0,single_day_contract_requirement;multi_day_contract_requirement;continuous_delivery_days_requirement;exit_rule_explanation;ranking_mechanism_explanation;retention_encouragement,single_day_contract_requirement;continuous_delivery_days_requirement;ranking_mechanism_explanation;retention_encouragement,multi_day_contract_requirement;exit_rule_explanation,false,24,max_turns,understanding_rise;suspicion_rise;patience_drop;understanding_rise;patience_drop;understanding_rise;suspicion_rise;trust_drop;understanding_drop;understanding_rise;suspicion_rise;patience_drop;suspicion_rise;patience_drop;trust_drop;patience_drop;trust_drop;suspicion_rise;suspicion_rise;patience_drop;trust_drop;suspicion_rise;patience_drop;trust_drop;understanding_drop;suspicion_rise;patience_drop;trust_drop;suspicion_rise;patience_drop;trust_drop
run_20260518_143236_feimaotui_contract_notify,case_046,feimaotui_contract_notify,P0,single_day_contract_requirement;multi_day_contract_requirement;continuous_delivery_days_requirement;exit_rule_explanation;retention_encouragement,single_day_contract_requirement;continuous_delivery_days_requirement;retention_encouragement,multi_day_contract_requirement;exit_rule_explanation,false,14,骑手理解要求并同意配送,patience_drop;urgency_rise;understanding_rise;patience_drop;new_objection_raised;patience_drop;suspicion_rise;understanding_drop;urgency_rise;suspicion_rise;trust_drop;patience_drop;understanding_drop;suspicion_drop;trust_recovered;understanding_rise;patience_drop;suspicion_drop;understanding_rise;urgency_rise;user_requests_hangup
